TxId;date;count_event;LocationID;city;region;country;OrderValue
00002222;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;6,14
00002223;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;94,23
00002224;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;29,93
00002225;04.07.2021;Konstanz|Baden-Wurttemberg|Germany;16;Konstanz;Baden-Wurttemberg;Germany;25,67
00002226;04.07.2021;Konstanz|Baden-Wurttemberg|Germany;16;Konstanz;Baden-Wurttemberg;Germany;11,19
00002227;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;16,04
00002228;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;98,96
00002229;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;35,1
00002230;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;82,47
00002231;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;98,2
00002232;04.07.2021;Schwabisch Gmund|Baden-Wurttemberg|Germany;10;Schwabisch Gmund;Baden-Wurttemberg;Germany;98,83
00002233;04.07.2021;Schwabisch Gmund|Baden-Wurttemberg|Germany;10;Schwabisch Gmund;Baden-Wurttemberg;Germany;35,55
00002234;04.07.2021;Schwabisch Gmund|Baden-Wurttemberg|Germany;10;Schwabisch Gmund;Baden-Wurttemberg;Germany;5,86
00002235;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;72,77
00002236;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;35,48
00002237;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;53,17
00002238;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;80,67
00002239;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;65,88
00002240;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;63,94
00002241;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;59,05
00002242;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;89,06
00002243;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;6,08
00002244;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;85,11
00002245;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;33,79
00002246;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;46,75
00002247;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;81,72
00002248;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;90,43
00002249;04.07.2021;Wangi|Thurgau|Switzerland;102;Wangi;Thurgau;Switzerland;21,98
00002250;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;96,46
00002251;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;66,28
00002252;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;57,77
00002253;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;29,3
00002254;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;90,22
00002255;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;14,59
00002256;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;49,49
00002257;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;49,4
00002258;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;47,46
00002259;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;41,94
00002260;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;19,19
00002261;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;25,12
00002262;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;77,25
00002263;04.07.2021;Duisburg|North Rhine-Westphalia|Germany;66;Duisburg;North Rhine-Westphalia;Germany;71,17
00002264;04.07.2021;Duisburg|North Rhine-Westphalia|Germany;66;Duisburg;North Rhine-Westphalia;Germany;5,23
00002265;04.07.2021;Duisburg|North Rhine-Westphalia|Germany;66;Duisburg;North Rhine-Westphalia;Germany;65,6
00002266;04.07.2021;Duisburg|North Rhine-Westphalia|Germany;66;Duisburg;North Rhine-Westphalia;Germany;82,34
00002267;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;98,2
00002268;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;41,18
00002269;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;73,7
00002270;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;21,06
00002271;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;76,84
00002272;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;67,76
00002273;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;75,72
00002274;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;85,78
00002275;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;54
00002276;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;75,26
00002277;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;82,6
00002278;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;49,04
00002279;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;83,33
00002280;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;75,99
00002281;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;33,75
00002282;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;89,07
00002283;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;60,14
00002284;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;96,61
00002285;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;59,23
00002286;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;5,14
00002287;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;52,1
00002288;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;44,97
00002289;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;86,1
00002290;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;25,68
00002291;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;51,4
00002292;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;31,95
00002293;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;74,91
00002294;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;0,8
00002295;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;83,75
00002296;04.07.2021;Allschwil|Basel-Landschaft|Switzerland;78;Allschwil;Basel-Landschaft;Switzerland;92,33
00002297;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;99,16
00002298;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;5,38
00002299;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;60,22
00002300;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;66,16
00002301;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;82,81
00002302;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;93,25
00002303;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;47,7
00002304;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;40,46
00002305;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;67,87
00002306;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;98,63
00002307;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;27,24
00002308;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;76,17
00002309;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;67,88
00002310;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;19,39
00002311;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;86,74
00002312;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;32,11
00002313;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;97,25
00002314;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;14,71
00002315;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;67,04
00002316;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;15,23
00002317;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;78,27
00002318;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;55
00002319;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;84,77
00002320;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;90,3
00002321;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;61,52
00002322;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;68,59
00002323;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;96,33
00002324;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;51
00002325;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;25,32
00002326;04.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;9,56
00002327;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;17,6
00002328;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;36,08
00002329;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;52,54
00002330;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;57,18
00002331;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;87,15
00002332;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;95,95
00002333;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;69,07
00002334;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;3,41
00002335;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;25,42
00002336;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;15,93
00002337;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;95,19
00002338;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;70,52
00002339;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;23,45
00002340;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;95,05
00002341;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;98,6
00002342;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;14,72
00002343;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;64,93
00002344;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;17,36
00002345;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;49,89
00002346;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;75,57
00002347;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;84,97
00002348;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;87,06
00002349;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;35,13
00002350;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;32,41
00002351;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;20,36
00002352;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;68,98
00002353;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;67,18
00002354;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;46,42
00002355;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;25,02
00002356;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;48,38
00002357;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;83,64
00002358;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;4,35
00002359;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;70,03
00002360;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;11,04
00002361;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;48,24
00002362;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;77,98
00002363;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;66,96
00002364;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;53,19
00002365;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;86,84
00002366;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;63,36
00002367;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;68,7
00002368;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;51,25
00002369;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;44,1
00002370;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;31,56
00002371;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;87,2
00002372;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;73,39
00002373;04.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;33,72
00002374;04.07.2021;Munich|Bavaria|Germany;5;Munich;Bavaria;Germany;7,26
00002375;04.07.2021;Munich|Bavaria|Germany;5;Munich;Bavaria;Germany;43,74
00002376;04.07.2021;Munich|Bavaria|Germany;5;Munich;Bavaria;Germany;8,46
00002377;04.07.2021;Munich|Bavaria|Germany;5;Munich;Bavaria;Germany;43,93
00002378;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;86,03
00002379;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;21,49
00002380;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;11,17
00002381;04.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;35,86
00002382;04.07.2021;Erfurt|Thuringia|Germany;103;Erfurt;Thuringia;Germany;32,08
00002383;04.07.2021;Erfurt|Thuringia|Germany;103;Erfurt;Thuringia;Germany;70,95
00002384;04.07.2021;Erfurt|Thuringia|Germany;103;Erfurt;Thuringia;Germany;77,96
00002385;04.07.2021;Erfurt|Thuringia|Germany;103;Erfurt;Thuringia;Germany;72,87
00002386;04.07.2021;Erfurt|Thuringia|Germany;103;Erfurt;Thuringia;Germany;17,68
00002387;04.07.2021;Erfurt|Thuringia|Germany;103;Erfurt;Thuringia;Germany;27,25
00002388;05.07.2021;Dusseldorf|North Rhine-Westphalia|Germany;69;Dusseldorf;North Rhine-Westphalia;Germany;92,33
00002389;05.07.2021;Dusseldorf|North Rhine-Westphalia|Germany;69;Dusseldorf;North Rhine-Westphalia;Germany;80,98
00002390;05.07.2021;Dusseldorf|North Rhine-Westphalia|Germany;69;Dusseldorf;North Rhine-Westphalia;Germany;13,84
00002391;05.07.2021;Dusseldorf|North Rhine-Westphalia|Germany;69;Dusseldorf;North Rhine-Westphalia;Germany;60,05
00002392;05.07.2021;Dusseldorf|North Rhine-Westphalia|Germany;69;Dusseldorf;North Rhine-Westphalia;Germany;1,79
00002393;05.07.2021;Egg|Zurich|Switzerland;104;Egg;Zurich;Switzerland;38,16
00002394;05.07.2021;Egg|Zurich|Switzerland;104;Egg;Zurich;Switzerland;33
00002395;05.07.2021;Egg|Zurich|Switzerland;104;Egg;Zurich;Switzerland;48,12
00002396;05.07.2021;Egg|Zurich|Switzerland;104;Egg;Zurich;Switzerland;70,59
00002397;05.07.2021;Egg|Zurich|Switzerland;104;Egg;Zurich;Switzerland;46,29
00002398;05.07.2021;Egg|Zurich|Switzerland;104;Egg;Zurich;Switzerland;47,78
00002399;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;43,5
00002400;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;42,73
00002401;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;43,46
00002402;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;16,68
00002403;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;55,06
00002404;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;0,56
00002405;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;70,54
00002406;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;23,13
00002407;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;83,44
00002408;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;43,28
00002409;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;91,18
00002410;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;62,69
00002411;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;76,65
00002412;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;42,55
00002413;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;48,63
00002414;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;22,88
00002415;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;61,12
00002416;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;11,61
00002417;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;6,97
00002418;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;2,92
00002419;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;48,98
00002420;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;77,53
00002421;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;95,08
00002422;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;56,9
00002423;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;43,81
00002424;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;82,7
00002425;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;24,78
00002426;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;39
00002427;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;34,26
00002428;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;95,97
00002429;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;33,07
00002430;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;98,06
00002431;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;13,21
00002432;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;48,6
00002433;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;86,39
00002434;05.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;90,5
00002435;05.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;47,86
00002436;05.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;94,16
00002437;05.07.2021;Frankfurt|Hessen|Germany;17;Frankfurt;Hessen;Germany;89,49
00002438;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;59,22
00002439;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;73,84
00002440;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;39,02
00002441;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;63,22
00002442;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;28,23
00002443;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;2,32
00002444;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;62,31
00002445;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;44,19
00002446;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;71,4
00002447;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;26,05
00002448;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;31,69
00002449;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;29,53
00002450;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;41,97
00002451;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;63,86
00002452;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;63,86
00002453;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;40,33
00002454;05.07.2021;Zurich|Zurich|Switzerland;11;Zurich;Zurich;Switzerland;73,22
00002455;05.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;99,26
00002456;05.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;28,34
00002457;05.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;16,78
00002458;05.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;84,11
00002459;05.07.2021;Berlin|Berlin|Germany;8;Berlin;Berlin;Germany;23,73
00002460;05.07.2021;Stuttgart|Baden-Wurttemberg|Germany;14;Stuttgart;Baden-Wurttemberg;Germany;89,74
00002461;05.07.2021;Stuttgart|Baden-Wurttemberg|Germany;14;Stuttgart;Baden-Wurttemberg;Germany;9,12
00002462;05.07.2021;Stuttgart|Baden-Wurttemberg|Germany;14;Stuttgart;Baden-Wurttemberg;Germany;34,04
00002463;05.07.2021;Stuttgart|Baden-Wurttemberg|Germany;14;Stuttgart;Baden-Wurttemberg;Germany;68,11
00002464;05.07.2021;Stuttgart|Baden-Wurttemberg|Germany;14;Stuttgart;Baden-Wurttemberg;Germany;76,69
00002465;05.07.2021;Stuttgart|Baden-Wurttemberg|Germany;14;Stuttgart;Baden-Wurttemberg;Germany;5,4
00002466;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;50,65
00002467;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;67,31
00002468;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;81,83
00002469;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;52,78
00002470;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;93,17
00002471;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;47,81
00002472;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;86,19
00002473;05.07.2021;Tuttlingen|Baden-Wurttemberg|Germany;27;Tuttlingen;Baden-Wurttemberg;Germany;32,19
